county,median,mean,sd,lower_95,lower_90,lower_85,lower_80,lower_75,lower_70,lower_65,lower_60,lower_55,lower_50,lower_45,lower_40,lower_35,lower_30,lower_25,lower_20,lower_15,lower_10,lower_5,upper_5,upper_10,upper_15,upper_20,upper_25,upper_30,upper_35,upper_40,upper_45,upper_50,upper_55,upper_60,upper_65,upper_70,upper_75,upper_80,upper_85,upper_90,upper_95
dolny_kubin,0.629335239853192,0.641264591378828,0.127258553311818,0.412467334871956,0.448427126579414,0.472048669963227,0.486385651771074,0.502676906984805,0.51321233172053,0.523674934378126,0.533318172140894,0.543595520761487,0.554101165190894,0.564752043041423,0.574391257031132,0.58118649383624,0.587813408127648,0.595360815645016,0.601518792131804,0.609507495361028,0.61517324366655,0.622274337989416,0.636574012689067,0.643645390882463,0.650398117506588,0.659602380251685,0.670014271770457,0.679846588075506,0.690404807971874,0.702388827642391,0.710261410027343,0.721074614736996,0.730786499133448,0.742051548481343,0.757417578833573,0.773054087028168,0.786795333384944,0.80876693125734,0.831481536443458,0.861622571866708,0.91522395010649
dunajska_streda,0.628961017121276,0.623549422602719,0.0784220523814346,0.447559044608837,0.48312378994827,0.509742358573826,0.525532777718897,0.539229574123094,0.549566346919823,0.558089000889416,0.56546029597093,0.571682654177428,0.578406289195351,0.585978200140601,0.592253661711589,0.598222495683238,0.602988562048731,0.607116313139547,0.610980720126542,0.61535299424086,0.619446330315392,0.624482955645488,0.633328031242761,0.638591953339142,0.643152576309991,0.64726951120968,0.652301552049585,0.657284755783923,0.66181428671324,0.665959534958693,0.670383730871505,0.675196293730637,0.680406310237789,0.685250990797377,0.690350441702431,0.697789689332129,0.706499369958458,0.715936282324072,0.727354922570228,0.740861004844464,0.763396345641423
galanta,0.635945745625461,0.632031305889649,0.0606500816904184,0.490585896437748,0.519781776366897,0.540378101293257,0.552025628279707,0.564291813122571,0.573577203357493,0.579849974937817,0.586105828296556,0.591195576085556,0.596550531777387,0.601533890226785,0.606747375409917,0.611387583005224,0.61493646021134,0.618978320287417,0.621763950789645,0.625152896778422,0.628714880850384,0.632185079957023,0.639433118044786,0.643514875337653,0.647335206261122,0.650984651109016,0.654592294884884,0.658253644811177,0.662324184877069,0.667001646481416,0.671094224172569,0.674913115343105,0.678336818679332,0.683063884834892,0.687625586805426,0.692692310833723,0.697608645692631,0.702690536016388,0.709882287547293,0.719031825066023,0.736446954318374
gelnica,0.539760475768204,0.534877903300882,0.0986464916150551,0.301070679122499,0.36118891801368,0.395202315117974,0.418509591064745,0.43342362983804,0.443856270172877,0.458060521495266,0.467724082580733,0.475653782963072,0.482221572440005,0.488410349971712,0.494838890081728,0.502092055405356,0.508440739936221,0.514126913574638,0.519723001523806,0.52582496166281,0.530748207899028,0.535596709538207,0.544644985018085,0.55004658526615,0.55480116430853,0.559872019670049,0.565071947951108,0.569610658297608,0.573823935772528,0.580215357440488,0.586580153323035,0.593514460932871,0.601357284373139,0.608575484926365,0.61701412486128,0.626883642486264,0.638874867818327,0.651012590310403,0.6659931046129,0.685731710328356,0.719795189730874
hlohovec,0.61486021599036,0.613337894414879,0.0421944810506199,0.521940496669764,0.544934425989998,0.556832799297469,0.564971435334951,0.57006027608066,0.575213492709159,0.579576563249294,0.5830981826446,0.586550410161771,0.590088434037355,0.59302041015793,0.595374552316539,0.598240029682621,0.600449148797822,0.60295435795569,0.605417005215793,0.607969039339985,0.610631974070908,0.612589829350947,0.617185211904959,0.619493263140288,0.621769967524242,0.624039191195149,0.626431168082316,0.628647951775792,0.631231659374971,0.633819051086438,0.63628785564454,0.639034693084217,0.642080503464828,0.645396411993181,0.648687540863433,0.652915057440904,0.657519622471104,0.662162407542036,0.669102797988568,0.678332715349705,0.691388614285384
humenne,0.73011243374707,0.721343236184515,0.135327311698403,0.426396047708407,0.488464584393563,0.518763993524102,0.544976250656398,0.559726793877738,0.580709747372169,0.596397430710188,0.612724180284221,0.62673737031342,0.637424173556327,0.648186531097755,0.659255697538776,0.668755199799067,0.676192275857357,0.683459465306865,0.692469058590453,0.703370915145779,0.713634250157369,0.722256930526534,0.738498993399583,0.745613244378584,0.754283034804953,0.761802410744501,0.770750375961958,0.778792079217279,0.786538468966948,0.795081840903244,0.803877105476653,0.812280926599393,0.82164184305238,0.830030331974043,0.843005700245885,0.856515717950389,0.869995713035692,0.885677404496731,0.907261759335707,0.932370251919176,0.975102700485815
ilava,0.558261007747887,0.552567420797102,0.0624628694149854,0.403475607457758,0.449558889378794,0.465224073087989,0.477248310202742,0.487937081058087,0.496328779353609,0.503779048993399,0.509180006820549,0.515139175901872,0.520702212857796,0.525506562299146,0.529292466881414,0.532683488176497,0.536418669625647,0.540406423274887,0.543763892904158,0.54784859738795,0.552053509022108,0.55515212056324,0.561863605603878,0.565404381725443,0.568134025342203,0.571561072975714,0.575591964962726,0.57858400563128,0.582140617064366,0.585413330641757,0.588511228390133,0.592955727674912,0.596867211450088,0.601440287544345,0.606623237141422,0.610983370859904,0.615851059267578,0.622702598079346,0.631073649648567,0.641231563021187,0.657073017111042
kezmarok,0.554721796445423,0.551891855876307,0.06580722063777,0.40716280353811,0.440357719468943,0.457348428547773,0.468630464287664,0.479171894768882,0.490206678814386,0.497072589656466,0.502412071405327,0.508079661091365,0.513122930622916,0.517299654549927,0.522139167066668,0.526768153530088,0.530789559961504,0.534720898954975,0.538852251002754,0.542653703456117,0.546657763600385,0.550620245688315,0.559311302231379,0.562600986748401,0.566201539733747,0.569623512165875,0.573238598309278,0.576678070226807,0.580434643658402,0.584575970294108,0.588717972806027,0.592887715433188,0.598230405711105,0.603888513140845,0.609658367770707,0.615758816744828,0.623785199512431,0.632414752124494,0.644126869828606,0.658503229931192,0.677170626860052
komarno,0.377448134325554,0.384080568762635,0.107832553372346,0.186011310521847,0.216606294751884,0.240310234638125,0.254609283020227,0.26442268752967,0.275530712923297,0.285179639501309,0.29415580579003,0.302847913180253,0.310660789764476,0.317501432881738,0.324925919600334,0.33143573861361,0.339565819981126,0.346508968135932,0.354660225129873,0.36121971572732,0.367129705649748,0.371933748659652,0.383078769841953,0.389006080967879,0.396349727859002,0.403304677590991,0.410724843000489,0.419639945463052,0.42732587625697,0.436079923226517,0.443830202068862,0.454556138571519,0.46332863239253,0.471935989304576,0.479575264796304,0.491251948050894,0.50534929377221,0.524150201510461,0.54278171928073,0.57117248317966,0.619916975365601
kosice,0.72707689047157,0.726410916692439,0.0502824736501094,0.624471828982262,0.64193461859905,0.653012764123405,0.660870151659881,0.668237803972791,0.674771499774107,0.680100913308189,0.684696157047261,0.68883985770421,0.693531809998152,0.697483676280463,0.701192407417047,0.704407183845053,0.707568722474705,0.710912336753207,0.713986340849653,0.717595529262299,0.720478136440028,0.723876522130667,0.730334391897065,0.732979199281101,0.736340011168622,0.738875560596409,0.741739264350822,0.74495733640055,0.748254059562498,0.751517087433045,0.75543603115847,0.758859216016714,0.762837470603392,0.76733292563164,0.771625577718785,0.776574248856252,0.783398389597506,0.790017338828667,0.799143764414253,0.809871837001236,0.825682204991869
kosice_okolie,0.624850693358791,0.622087511535838,0.0633292829838413,0.489427176990075,0.513580203752475,0.530567269940118,0.5428371773984,0.551588461329579,0.558917545993099,0.565185523120265,0.570850291780746,0.576513386081345,0.580871136385547,0.586392779340918,0.591768465879927,0.59620441402146,0.601087886891982,0.604834671262419,0.608992636895323,0.613662082354105,0.617369918360959,0.621406637292686,0.627806371041649,0.63136932552286,0.634858853861225,0.63860679277285,0.642217093094086,0.645810330138706,0.649644780476277,0.654104643993946,0.65908887331507,0.663915880093692,0.668444701905033,0.67393211291481,0.679862104421089,0.685808877205379,0.693941452542013,0.702167827283325,0.711268940959123,0.720937019948178,0.741591598708545
krupina,0.546900217983073,0.53773181025105,0.110782292609505,0.30299173063026,0.334875729327199,0.359717143022677,0.378814334960172,0.407245692730544,0.423533011814922,0.439086512374372,0.449019467461476,0.460303841283643,0.471061608342433,0.480596162602399,0.488038563152906,0.494620448425935,0.502611977768448,0.510745403081207,0.519761961157153,0.527550552194065,0.535158648235695,0.541098429028784,0.554039527289775,0.561009926919326,0.567981963399389,0.574989432271222,0.581448824312702,0.588497398835229,0.596016177294303,0.603296499554074,0.610717839221224,0.616646460803327,0.623517144836324,0.630402013722919,0.637210165144268,0.644966762311514,0.656388502448999,0.668756369824029,0.68609529624408,0.706262456996371,0.727056603875047
kysocke_nove_mesto,0.409194009880046,0.409268730441704,0.0662549382480326,0.271914776964557,0.293061717877181,0.314913083022403,0.327336942596155,0.337604585446487,0.346319622563781,0.353466449165047,0.359644641482893,0.365024615694526,0.37003121553208,0.374290477134689,0.378042479637247,0.381654150993315,0.385582127793932,0.388866902619045,0.393371040289864,0.397346032209724,0.401032382593112,0.4046308609816,0.41395198322905,0.418158424193366,0.422361514358561,0.426950238102453,0.43124480269575,0.435109543500258,0.438601473395154,0.443110725783905,0.44779255759909,0.45282550595005,0.458202211962388,0.464242891114098,0.470142758599383,0.476330103584312,0.482243864687583,0.492093413851852,0.502068447428966,0.516870072324257,0.534819695663312
levice,0.577081744074782,0.574153015369639,0.0512292465608881,0.451492626376057,0.485306794969106,0.501020261042856,0.510061064881407,0.51899545788565,0.526404323113375,0.531610120052517,0.535477508767892,0.540052778548845,0.544013163168695,0.547805396525867,0.551318729292632,0.554932740783788,0.558476641241409,0.561982294357895,0.565642264437229,0.568625118335736,0.571304362252607,0.574307171011219,0.579553974767738,0.582716847984312,0.585576726948278,0.588639177865948,0.591503030137574,0.59475644946559,0.597540003812737,0.600795047443746,0.604381251332358,0.607129984141458,0.610938479561624,0.615323321146432,0.619615954227155,0.624331727909845,0.630007708171221,0.635617014563343,0.643351177220264,0.652860895926142,0.66526400012509
levoca,0.55265885093678,0.569559609984754,0.152089819658748,0.312539890055537,0.343902898109901,0.376910053346455,0.393863369831663,0.409921583167312,0.422273737408428,0.431637114552639,0.441310301714814,0.451432755023953,0.462128079677725,0.473608573632915,0.483393649281559,0.492086080572471,0.500497783691517,0.509353922383244,0.517333783273858,0.52586680501981,0.533712658323653,0.542904095387438,0.561311316213342,0.571342694582362,0.58312271255338,0.592496105871489,0.603930241961053,0.613638512551323,0.624551521011023,0.637110684888765,0.649178116406163,0.6627779069708,0.676411428256214,0.690118967657013,0.707351039118142,0.728824343188758,0.750794438190174,0.770227443965802,0.799518923427969,0.831969399581903,0.907902399248899
liptovsky_mikulas,0.657386612971057,0.665190511819121,0.077073022108398,0.537030479384721,0.555184753000928,0.566110677587483,0.576486525907421,0.585254857160791,0.592630177747704,0.598750590376776,0.604481929419975,0.609062095413524,0.614790114234512,0.619755223247471,0.623533715314561,0.627482840351018,0.632004259085029,0.636356076067164,0.640875207750582,0.645657347326208,0.649698907640312,0.6535057458446,0.661377345329238,0.666103559235006,0.669684083331152,0.674130791222216,0.678626865851587,0.683319814885838,0.688295433242315,0.6940934491508,0.700489172721264,0.707186097945989,0.714737023716425,0.720787306238818,0.728093959027117,0.738796879325801,0.749462721624425,0.765999956128931,0.782328403187134,0.808378314728461,0.843497323350337
lucenec,0.607008788306098,0.62495303933258,0.158962728074597,0.357306035571336,0.396038796388847,0.422977020815869,0.44234687439929,0.45639254507145,0.471916658857949,0.487861179319871,0.49945983447549,0.508729771128292,0.517875079843729,0.527033917771036,0.535652602576973,0.543511698759281,0.552691680330661,0.561267269543998,0.570099702215256,0.579809850084442,0.589560678693645,0.598085642224774,0.618308916003378,0.627117781209832,0.636429306230933,0.645780237417597,0.656860973195253,0.667650172797356,0.67690801314356,0.68934719826669,0.703490171030138,0.716428070703943,0.731788042755107,0.743612593549258,0.761633590865353,0.780574917483861,0.801205396967442,0.82694099642423,0.860121171917633,0.91231799543085,0.990788188062698
malacky,0.705971400417033,0.702505731168535,0.0432895809374173,0.609487536657153,0.628410568051664,0.640484262452563,0.648758471467821,0.65658522686836,0.663468272579281,0.668486686822641,0.673112580224636,0.677506418656864,0.681393655186688,0.684741545178695,0.687141362708973,0.689776187370359,0.692415510577001,0.694507308884913,0.696744598363231,0.699571616038168,0.701481355341055,0.70365828836347,0.708352315500848,0.710413016435973,0.712340094104633,0.714593711307057,0.716653636616715,0.719406063605832,0.721605128759746,0.724186903858499,0.726749093997698,0.729462938952521,0.732353423379893,0.735981802268184,0.73951569780237,0.742754750458569,0.746671277011313,0.751516668916012,0.756324340587316,0.763555644414961,0.775721323964687
martin,0.461436346693471,0.459237099818653,0.0747658409904024,0.311166623204134,0.334239887502337,0.349158844887244,0.362460775459829,0.373458617442579,0.384552817567932,0.392142054000055,0.399563727267528,0.405614128275142,0.412781933331713,0.418519485461003,0.423946073106835,0.429230322509979,0.433334629823715,0.438189701068814,0.442695954931032,0.446788839713485,0.451768283882163,0.456583004459947,0.465316868969555,0.469702252861876,0.474651872187363,0.479235780813005,0.483898290312431,0.488291573687645,0.493273756197868,0.498896776899458,0.504145498217596,0.509022263338401,0.513528386719734,0.519351463843922,0.526202993746294,0.533276302158683,0.540561741760734,0.549711239278502,0.562636339958055,0.578353060337569,0.605452001508262
medzilaborce,0.654120209197073,0.660802602314038,0.124136711691105,0.44119362159726,0.47434528594452,0.495821519357573,0.511150621801127,0.524845523136209,0.536453476172021,0.548407343545479,0.558115352241061,0.568267983111904,0.576211505586524,0.585010247790988,0.593381240412782,0.600770041753297,0.608212840716549,0.615690028646283,0.622724586444511,0.630257740828262,0.637328978720083,0.645080714379005,0.661750524579049,0.667739416606462,0.675111069149866,0.682355475505229,0.691349749942222,0.69824981418037,0.70550254957902,0.713691121459809,0.722015881087291,0.734285541701091,0.743772760502073,0.755672636525267,0.767916688136094,0.781583494267363,0.79572852933366,0.815581855537289,0.839337565969359,0.874504630249523,0.936063098447176
michalovce,0.802795600176219,0.804021147566064,0.149981269867334,0.500037908172086,0.554998153160868,0.58914687490019,0.608255365853138,0.631218027153905,0.651625203425341,0.667413437458844,0.683520596814779,0.696932708799316,0.709716731526263,0.721105318378087,0.732930683727424,0.740958086646248,0.750441708238865,0.761447740468501,0.76855457384589,0.777158510970272,0.784776741959623,0.793442482863135,0.811799206219259,0.821285046366212,0.830418668264049,0.839647522091878,0.849368872070066,0.859094829381938,0.868875832288547,0.878069965268314,0.88867234194174,0.897806182587087,0.910784004214662,0.923599609390635,0.937859405122188,0.955760698786748,0.969439487858705,0.986627345504012,1.01786755926029,1.05083476564892,1.10249927273682
myjava,0.843984083483591,0.841718394903844,0.235938137267599,0.374945520501281,0.443229942978195,0.495476843353046,0.529302220213682,0.56052781953675,0.58623836875172,0.622648776249637,0.65264592548459,0.675227772743761,0.694706679474422,0.715312166724262,0.731207771359869,0.74666814212029,0.760088887639512,0.771927568812159,0.790489250795901,0.805519547994904,0.81913792189467,0.831929771869126,0.857104492764368,0.869333757066425,0.881140706659952,0.891642652572975,0.90540631648673,0.917827826642628,0.932537971501717,0.949587518628597,0.965744986434697,0.98752235728063,1.01195184539852,1.03500197673551,1.05764804899384,1.08462651536547,1.11072609727632,1.14425668542465,1.17985422786001,1.22318692894107,1.32416243632987
namestovo,0.779462617363825,0.773073395110695,0.185715932900924,0.387006101274453,0.466832090718123,0.50062523071506,0.535409517436222,0.555259978708058,0.57555741114842,0.5948125116369,0.614247515129195,0.639484887896445,0.653900734774317,0.669312486985024,0.68433711647401,0.697689394312981,0.710599847379883,0.72377820881604,0.737678801424841,0.747817595452082,0.756947270901232,0.768575200410922,0.790754730344697,0.799930812036867,0.81055174369377,0.821331921236616,0.834874886018668,0.846784978105058,0.859012166138972,0.872128388999559,0.883377868683908,0.894193784067076,0.907245982134404,0.9216966628996,0.941405518805511,0.960038744137396,0.982211856784713,1.00808347717966,1.03517241024586,1.06827645682336,1.12390340911071
nitra,0.636262606459205,0.628910113552691,0.0650609243590827,0.482399021279483,0.516005647529588,0.53431501907282,0.546124510454652,0.55670378678751,0.565454663604164,0.575122414992879,0.582129953627909,0.587782721938612,0.593615202212907,0.598331714356257,0.602631111510662,0.606179604615475,0.610376822836273,0.614782816025853,0.619395081869267,0.623659116774612,0.627978754826665,0.632164374893095,0.640019877162102,0.643509961695275,0.646665181675034,0.649940345335971,0.654046665602638,0.657526007942923,0.661265590544224,0.665038047276821,0.668293420299613,0.672411407453505,0.677004525187176,0.681379990967513,0.686096834584368,0.691356046124444,0.696967792203277,0.702858392672454,0.710608362923949,0.721061591777386,0.736826611444153
non-pilot,0.691600736250227,0.693270377186955,0.0309055726324784,0.635044278338772,0.645472321958961,0.651399933210355,0.654947142329128,0.658834910812023,0.661830656628414,0.664338621490515,0.666873512756039,0.669171669856423,0.671542146886624,0.673770827577387,0.675874068681045,0.677961366332951,0.680198964729304,0.68254218687948,0.684522286088691,0.686374209621689,0.68814367301102,0.689924632510774,0.693706149514739,0.695857744800245,0.697543894767878,0.699443715418337,0.70127032918055,0.703696549867273,0.706039131675753,0.70842273973531,0.710836819792314,0.713786653515942,0.716094422700442,0.718819737666501,0.7221544595253,0.725790197063016,0.729674390182626,0.73368327969305,0.73923156762282,0.746268566366646,0.758404772246569
nove_mesto_nv,0.391538173604316,0.394032037853894,0.111078646588118,0.185828879502086,0.208179877302644,0.235679118060204,0.254764797164665,0.269619302902576,0.282251137603325,0.293292526680869,0.301597570527431,0.30815077300134,0.315356092029405,0.325364862104443,0.333596687526958,0.33995254599364,0.34680644907955,0.353457823819901,0.360902789119458,0.368397324107849,0.376190059002168,0.38351648676908,0.396924531514937,0.403165450748535,0.412464764977876,0.42032592446474,0.428390126776069,0.435823431125994,0.443976966984162,0.452517424086998,0.460531756710933,0.468107927835844,0.477603442243481,0.48877509520915,0.497985185834105,0.510083458179047,0.528018473864181,0.543438794066556,0.561383310898002,0.585203048893873,0.613840290322591
nove_zamky,0.567814189760843,0.565441499825806,0.125304818210912,0.315776956205968,0.355990381642895,0.380813833491925,0.398056893700369,0.417754665613224,0.434152726577745,0.445688355488903,0.455492569847944,0.468553288513233,0.479085102862754,0.491592909120142,0.502057276197536,0.510243223826247,0.517782542512693,0.526432436756933,0.533561501638413,0.542657753757496,0.55097610868419,0.559150159536985,0.575352007300351,0.583181892741951,0.590974773255187,0.599219427396829,0.606323347616015,0.613980464165199,0.62220243075236,0.630689614718531,0.641043844342577,0.648823311847516,0.657437692427559,0.668034483096042,0.681483810165547,0.696973543670418,0.711090275174931,0.727569386882336,0.748295678710721,0.770266942620216,0.802746700179958
partizanske,0.510289764347983,0.507844962278456,0.0632078061686408,0.377784709228241,0.40403718326402,0.418344311489868,0.427147876261336,0.436367510652733,0.444992884044089,0.451441800876245,0.458083217553603,0.463732721536057,0.469843210806771,0.474947486813367,0.478834528270197,0.483708753166152,0.487444291610559,0.49184343265789,0.495297938742531,0.498887806237983,0.502838769575783,0.506937387032764,0.514201663881417,0.518422163855538,0.522151989059571,0.526108088662387,0.529597587834373,0.533227724230084,0.537355401262234,0.541367776548661,0.544982849662339,0.549774733474607,0.554393233600468,0.558556311638112,0.564210755927653,0.570763807045127,0.577216030660013,0.584432117816452,0.59454937174124,0.604860553446335,0.624222257591413
pezinok,0.639791462185632,0.63910221029989,0.0584079080337177,0.513198798261251,0.551974406156044,0.564007003056977,0.571387862345244,0.577683810500388,0.585089377540854,0.590584156040049,0.595607515671357,0.599967971727214,0.604135794943,0.6077346071808,0.611409417587779,0.615637293451318,0.618955921538,0.622372752732745,0.625766041513226,0.629395076650906,0.633386686023147,0.636347555353662,0.643443001751892,0.646151607202331,0.649526011425833,0.652664819880128,0.656750921037799,0.659874624440425,0.663440046552961,0.66734644285421,0.671623250210352,0.67627580802864,0.681271484668462,0.686704578840724,0.692048874237727,0.696712356325064,0.702363362430039,0.710234043144895,0.718705143420057,0.728987560936983,0.747668848074348
piestany,0.635652599055112,0.634283585956685,0.0534567030916503,0.523462000728192,0.545967549016543,0.560037801686556,0.569299667516727,0.575844309174683,0.581568739878876,0.587349061062549,0.59221237969574,0.596279695018525,0.601291395090097,0.604789770632901,0.608630844333123,0.612262019234178,0.616426498177565,0.620257435190597,0.624247829839551,0.627295691741787,0.629953463105035,0.632933349418477,0.638381038337431,0.641479143692588,0.645110856244371,0.648113836845636,0.651091365632821,0.653975761407986,0.656916259521116,0.661244959123501,0.66516788750979,0.668743381923233,0.672966693751839,0.677614313677195,0.682817513808957,0.688251489566956,0.694117337548416,0.699860593253947,0.707423918536861,0.719294396946267,0.735576599479771
